Ticker,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
MOG-A,Momentum Candidate,Clean,,425.3599853515625,100,30,25,20,15,10,15,Stage 2,425.3599853515625,311.76999715169273,17.941461894358124,389.82489166697087,358.1885108383109,309.69713130522024,293.4462733243837,14.37624034834515,47.015520372037486,69.45262453659682,139.84210358768664,5.96400473156411,63.488619805032705,0.5834922166967018,0.46918819597541356,0.404075978532761,30.153775600781607,3.961870144663693,4.913176497189631,425.7699890136719,425.7699890136719,425.7699890136719,425.7699890136719,-0.09629698491882,0.09629698491882419,False,False,False,16.53214372907366,3.8866241062637212,1275800,310884.0,7.0,1.0,6.0,False,2.186127750071698,3.4115013417321594,0,False
MOG-B,Momentum Candidate,Clean,,424.20001220703125,100,30,25,20,15,10,15,Stage 2,424.20001220703125,314.6470016479492,17.5017615876091,391.36618662585755,359.4540702949745,311.7929467530786,295.5036479098961,14.08829052769276,38.3155658254871,73.2701574693023,138.34139925276685,5.96400473156411,67.30615273773819,0.5819010108364426,0.47165921364539043,0.4074473188473922,30.639833626723934,-1.4725684517259308,5.973170239503012,430.5400085449219,430.5400085449219,430.5400085449219,430.5400085449219,-1.4725684517259308,1.4725684517259259,False,False,False,11.452146257672991,2.6997043677791694,400,450.0,11.0,5.0,6.0,False,1.0000029064360039,0.7600979114088524,1,False
NTCT,Momentum Candidate,Clean,2+ bearish hourly candles,41.59000015258789,100,30,25,8,15,10,15,Stage 2,41.59000015258789,32.43433297475179,14.497016565840216,40.492468430148044,38.52521575683209,33.45428051553358,31.9230929834224,16.289090157463715,27.57669355599308,49.60432120136071,68.24434186015415,5.96400473156411,43.6403164697966,0.05705153803170389,0.0522617248104832,0.04423597438275689,23.248925273356335,4.8399346414530475,-1.1879306205449303,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,-5.045660098100424,5.045660098100429,False,True,False,1.3707144601004464,3.295778925394294,1718300,648996.0,11.0,5.0,6.0,False,2.5141741815043694,0.14479096351209808,2,False
PANW,Momentum Candidate,Clean,,304.20001220703125,100,30,25,20,15,10,15,Stage 2,304.20001220703125,197.6009999593099,8.063328027197493,277.82196470475463,247.04899389867572,210.36768116259148,204.58986787616823,14.152163994697165,94.55104311817979,61.70530517903365,48.898682164955495,5.96400473156411,55.74130044746954,0.4172896970906678,0.3225762295344991,0.2866720966054563,77.97681464513524,5.70575213614033,8.825533408030605,306.239990234375,306.239990234375,306.239990234375,306.239990234375,-0.6661370468900807,0.6661370468900849,False,False,False,11.657148088727679,3.83206693653717,8266600,8109854.0,14.0,4.0,10.0,False,3.790649973714011,1.5100028618681094,1,False
PAYS,Momentum Candidate,Clean,2+ bearish hourly candles,8.170000076293945,100,30,25,20,11,7,15,Stage 2,8.170000076293945,5.34166665871938,9.370733332406145,7.234763859531729,6.656492510991795,5.729709748099756,5.522589970501909,17.49032135734936,53.28330568930257,56.21415002865127,27.65624928986654,5.96400473156411,50.25014529708716,0.011207287048848555,0.00916482248747016,0.007737942045889524,35.248763213207845,10.405405013556024,22.122571097381915,8.210000038146973,8.210000038146973,8.210000038146973,8.880000114440918,-0.48721025173168453,7.995495822036642,False,False,False,0.3842857224600656,4.703619570030461,2668100,743366.0,4.0,2.0,2.0,False,5.829019408446423,1.6169168539517775,2,False
RAMP,Momentum Candidate,Clean,,37.70000076293945,100,30,25,20,11,10,15,Stage 2,37.70000076293945,29.554666582743327,7.564085528244346,37.07117044430829,34.570700250590974,30.94845833788231,30.389471469275538,9.595312297245107,45.5036703394845,27.192987649338196,16.14295078946373,5.96400473156411,21.228982917774086,0.05171538878170146,0.0462247614255392,0.041996614135822535,32.301420111910105,-0.10599076244919292,0.21265771750695883,37.91999816894531,37.91999816894531,37.91999816894531,37.91999816894531,-0.5801619636839228,0.5801619636839194,False,False,False,0.21000099182128906,0.5570317972718136,1823100,1749218.0,1.0,0.0,1.0,False,0.7213477305965554,0.3327122731310972,1,False
TBRG,Momentum Candidate,Clean,pullback on above-average volume,26.200000762939453,100,30,21,20,11,10,15,Stage 2,26.200000762939453,21.8316668510437,9.494115715817507,26.0153616323491,24.86115980017167,22.630294065914253,22.214933023891597,11.382483905247254,76.43097703642215,16.859949481634207,14.610673943182029,5.96400473156411,10.895944750070097,0.03594013788106471,0.034903683503431385,0.030917662768122495,13.673480118403614,0.42161981490311806,0.49866156362496916,26.219999313354492,26.510000228881836,26.510000228881836,26.510000228881836,-0.0762721240989972,1.1693680243904632,False,False,False,0.047856739589146206,0.18265930608994768,741100,333842.0,2.0,0.0,2.0,False,0.07639594167505592,0.0,1,False
ZD,Momentum Candidate,Clean,2+ bearish hourly candles,50.41999816894531,100,30,25,20,11,10,15,Stage 2,50.41999816894531,40.02733300526937,9.56686725823348,46.37171381809492,44.84162942786661,41.32245807458231,40.69224189176641,7.879474853777069,16.362787995105066,45.218883629763425,61.13773312139759,5.96400473156411,39.254878898199316,0.06916418448041373,0.06163426413428426,0.05596487264173673,3.1772833403903133,9.537257236736995,10.231736595413675,50.5,50.5,50.54999923706055,50.54999923706055,-0.15841946743502255,0.2571732345743036,False,False,False,1.9285708836146764,3.8250118081172837,1187400,610058.0,5.0,4.0,1.0,False,3.8516971395898825,0.29833239761467567,2,False
FA,Momentum Candidate,Clean,,17.81999969482422,100,22,21,20,15,7,15,Stage 2,17.81999969482422,13.598666604359945,3.422399759505601,16.245983370376013,15.129257133742017,14.140102424631744,14.234883599237646,4.408800495965792,57.8387932244016,16.62303669006102,7.8039864161705275,5.96400473156411,10.65903195849691,0.024444779672619335,0.020350695196749796,0.01983459265119157,44.509112527275406,10.889857082969545,14.524416544091533,17.8700008392334,17.8700008392334,17.8700008392334,18.549999237060547,-0.27980493598748213,3.93530766717166,False,False,False,0.7642859050205776,4.288922099378952,3809500,1499736.0,8.0,4.0,4.0,False,6.324579066029656,1.2787745964784047,1,False
PUBM,Momentum Candidate,Clean,,12.649999618530273,100,22,25,20,15,7,15,Stage 2,12.649999618530273,9.071833356221516,9.959394774440788,11.432021330269896,10.663451168298575,9.656894468134935,9.708675060422364,7.466931166174495,52.226221176457635,41.65732571362175,11.650482821825525,5.96400473156411,35.69332098205764,0.017352775467415153,0.014477566503369317,0.012787526428721894,25.344708245563098,11.946897389455845,12.24489001520801,12.789999961853027,12.789999961853027,12.789999961853027,13.880000114440918,-1.0946078478523358,8.861674969519182,False,False,False,0.5179285321916852,4.0942968206338985,1863400,686836.0,9.0,5.0,4.0,False,9.904425429878415,2.512151232651094,1,False
FFIV,Momentum Candidate,Clean,2+ bearish hourly candles,394.5299987792969,99,30,25,8,11,10,15,Stage 2,394.5299987792969,306.5173350016276,10.882646026088349,387.7841661572886,366.4568953169579,324.12120211036466,314.30101834071667,12.585642668645303,34.58298038328162,51.474319174790416,34.00699496342317,5.96400473156411,45.51031444322631,0.5412008450931581,0.49526774537023577,0.4350405697718879,26.653557616098176,2.345069592968052,0.1751986714966014,411.5199890136719,411.5199890136719,411.5199890136719,411.5199890136719,-4.128594160175913,4.1285941601759095,False,False,False,11.952852521623884,3.029643514715443,804300,733828.0,6.0,4.0,2.0,False,2.207193802783758,-0.15203114020880815,2,False
CDNS,Momentum Candidate,Clean,,377.2699890136719,96,30,21,8,15,7,15,Stage 2,377.2699890136719,323.27333272298176,3.982185382138881,380.43272230012207,362.85188283222726,335.23428124287267,329.9863719029016,7.6299959790032235,34.441592038415905,19.038903774442815,26.800655584825538,5.96400473156411,13.074899042878705,0.5175242377366213,0.4935906237054204,0.47299297150169634,19.117365654229058,-2.6123609933389025,-1.6860377821846129,416.69000244140625,416.69000244140625,416.69000244140625,416.69000244140625,-9.460273391915008,9.460273391915013,False,True,True,15.825001307896205,4.194609104548394,3904700,2566840.0,8.0,4.0,4.0,False,2.4549813316762537,1.3946455464196816,0,False
OKTA,Momentum Candidate,Clean,,124.27999877929688,96,30,25,4,15,7,15,Stage 2,124.27999877929688,88.47566731770833,5.611901169241729,114.67351943624232,102.58315246727173,91.95238924111709,91.15158853556031,6.227387356469327,56.5633699665385,39.5463756862686,26.54515827090154,5.96400473156411,33.58237095470449,0.17048244892819453,0.13148178758573914,0.1271574223057975,77.1751869673292,5.49189487716033,5.770211727061181,142.35000610351562,142.35000610351562,142.35000610351562,142.35000610351562,-12.694068527877977,12.694068527877972,False,False,False,6.069428035191128,4.883672429036265,4711600,4020550.0,9.0,3.0,6.0,False,4.209287735323097,0.704940841978785,1,False
OPRA,Momentum Candidate,Clean,,18.850000381469727,96,30,25,4,15,7,15,Stage 2,18.850000381469727,15.477666791280111,6.678767283202469,18.363898183824286,17.730126741295187,16.438816234621665,16.290692578934802,7.832962036499724,35.416668664906666,30.449831351439684,2.836881941778735,5.96400473156411,24.485826619875574,0.02585769439085073,0.02460130917812053,0.022686189948349245,11.240529599523441,1.7818569954069163,6.077658389897267,19.68000030517578,19.68000030517578,19.68000030517578,21.059999465942383,-4.217479221724241,10.493823079371879,False,False,False,0.7764286313738141,4.118984698467557,238100,458276.0,5.0,2.0,3.0,False,3.9140078043577553,1.6702660679482673,1,False
BELFA,Momentum Candidate,Clean,lower high and lower low | pullback on above-average volume,265.8500061035156,95,30,25,8,10,7,15,Stage 2,265.8500061035156,207.69466552734374,25.73102839606134,256.7965316139211,244.65763293329047,207.02843218006115,192.38617946284097,23.786998550066805,39.62710852188971,68.7615109271838,221.77438545838558,5.96400473156411,62.7975061956197,0.3646826563668496,0.33829877858808816,0.26312233506560456,17.521170798440487,0.030107646894483864,1.6829197517880479,274.8999938964844,276.2099914550781,276.2099914550781,276.2099914550781,-3.292101853002072,3.750764154832326,True,True,False,16.620003836495535,6.251646964425535,336100,128196.0,14.0,7.0,7.0,False,-0.7503842895417168,2.1481648436428857,0,False
CERS,Momentum Candidate,Clean,,2.9200000762939453,95,30,25,8,10,7,15,Stage 2,2.9200000762939453,2.2823333223660787,17.99069420195698,2.6613564282475943,2.5211343535522213,2.2187212856421437,2.1260092967185265,14.336971097610075,59.562841957213244,41.74758045643503,121.21211820178574,5.96400473156411,35.78357572487092,0.004005542072470908,0.003409119451795578,0.0029465850061542054,38.794017547391135,8.14814906388479,12.741319423189035,3.130000114440918,3.1500000953674316,3.1500000953674316,3.1500000953674316,-6.7092661491637955,7.301587686036498,False,False,False,0.16928577423095703,5.797457870131771,7434300,2779184.0,11.0,6.0,5.0,False,2.0979085104515294,1.2173942897630852,1,False
